Counts01,TransmitterTemp06,SensorTemp08,SNR09,TransmitterTemp09,TransmitterTemp11,temperature12,voltage15
0.03719449043273926,0.032262954860925674,0.17423413693904877,0.11351834237575531,0.5033919215202332,0.035317398607730865,0.06722218543291092,0.03685848042368889
0.044760458171367645,0.03554278239607811,0.1815713495016098,0.13879609107971191,0.43105030059814453,0.05021350458264351,0.07073067873716354,0.0473347045481205
0.04454711452126503,0.03938610851764679,0.17633472383022308,0.1314694881439209,0.4422110915184021,0.04549689218401909,0.07479913532733917,0.04575545713305473
0.029350366443395615,0.023939721286296844,0.18120230734348297,0.12135152518749237,0.5263237357139587,0.03401583805680275,0.05531652271747589,0.02850000560283661
0.026392143219709396,0.02309389039874077,0.16732604801654816,0.11524020880460739,0.5550497770309448,0.03323952481150627,0.05209333822131157,0.02756507694721222
0.0316903255879879,0.023126985877752304,0.16275618970394135,0.12861751019954681,0.5324552655220032,0.037347134202718735,0.052621494978666306,0.0313851460814476
0.028555853292346,0.021014899015426636,0.15881145000457764,0.11034905165433884,0.5742024183273315,0.030699795112013817,0.05034765601158142,0.02601885423064232
0.03169506415724754,0.02570790797472,0.168150395154953,0.10771390795707703,0.542159378528595,0.03313976898789406,0.06189650297164917,0.029537100344896317
0.033879004418849945,0.030379027128219604,0.1741478145122528,0.1267819106578827,0.49400943517684937,0.03748738393187523,0.06641818583011627,0.03689727559685707
0.04008638486266136,0.0359840951859951,0.17312708497047424,0.11557727307081223,0.47147607803344727,0.04139001667499542,0.0816640704870224,0.04069500043988228
0.02399633079767227,0.016237059608101845,0.16383329033851624,0.10292264074087143,0.6003322601318359,0.02676115743815899,0.043364621698856354,0.02255270630121231
0.03556632995605469,0.028444137424230576,0.17713534832000732,0.13620500266551971,0.47984039783477783,0.03957133740186691,0.06550102680921555,0.03773645684123039
0.030862268060445786,0.021987656131386757,0.17429906129837036,0.11543186008930206,0.5413894057273865,0.03839225694537163,0.054135534912347794,0.023502018302679062
0.0335598923265934,0.03225230053067207,0.17487189173698425,0.12219686061143875,0.5014714598655701,0.04062370955944061,0.061827823519706726,0.033195964992046356
0.02584207057952881,0.022415686398744583,0.17805220186710358,0.13464760780334473,0.5311269760131836,0.02907901257276535,0.051230065524578094,0.027606412768363953
0.03182709217071533,0.021508758887648582,0.16290293633937836,0.12736812233924866,0.5298205614089966,0.036954715847969055,0.05925321206450462,0.030364559963345528
0.027106227353215218,0.025313710793852806,0.17569784820079803,0.1319255530834198,0.5178130865097046,0.03200316056609154,0.056628257036209106,0.03351219743490219
0.024655941873788834,0.0202653668820858,0.16746173799037933,0.11584687978029251,0.5685408711433411,0.029100678861141205,0.05058848485350609,0.023539958521723747
