Counts01,TransmitterTemp06,SensorTemp08,SNR09,TransmitterTemp09,TransmitterTemp11,temperature12,voltage15
0.6681612788080713,0.21971505079522283,0.49474907276177427,0.2231348488680903,0.13226501985659495,0.2581040093501702,0.3833935485890792,0.4646210476627183
0.83113253174598,0.4826766290253939,0.3605345955366396,0.7249930845170105,0.5761412620983056,0.2736727960379239,0.8448907915693753,0.3640038779685844
0.8955018211809025,0.3548831483377287,0.8241161096151163,0.11809533911645616,0.16216057662004302,0.2048276610535813,0.0421568214179877,0.7513121331536609
0.19790553344017436,0.3070184801321503,0.6600266566092031,0.9140132375552582,0.16674308088607617,0.2847485132462941,0.7194556753911266,0.33684424218399006
0.7416627676758445,0.7809424448396828,0.5123708630927205,0.7506558808038183,0.18129238543943543,0.4080701923810301,0.8293778439157066,0.6415418789651174
-0.015604323098824431,0.5955932535748996,0.33198415474512977,0.9298887517288698,0.15096578752517362,0.31008473328837777,0.38836516505876506,0.4717523048351537
0.3252166461779179,0.253100198600304,0.26565950591874804,0.8874350241299632,0.1011347756896298,0.07701644033365806,0.2999254940945105,0.44903002681592646
0.8881189956446304,0.2420290256980679,0.9686175841641504,0.9071912053736327,0.16866555637037917,0.21494387245772242,0.3221707744206285,0.48610548547323185
0.8877108107030877,0.22600572520375778,0.3429719572457187,0.8237537217572298,0.29809984262050293,0.19969383721748907,0.3024687741072438,0.4824229885750584
0.8934406486932416,0.24691438664455878,0.4908974733994407,0.8094113227265085,0.5815742115741718,0.356111320147419,0.3902115491898045,0.8095025058642662
0.02103202360142123,0.14891038319316602,0.3536555402730326,0.676618675388861,0.19724917729200117,0.09920654514046091,0.7312411204795203,0.8614153094042929
-0.0011661376826314143,0.27562317311852197,0.815004224572872,0.978733213447923,0.12890190588478836,0.3366323134267605,0.4330533725281201,0.7146075922101005
0.6843663306406594,0.25206285674850626,0.4926620411512586,0.8963689257405507,0.29776768092391703,0.3330811754063354,-0.017863158360511666,0.8881373506134762
0.025449740162062078,0.4492840156609114,0.34551784211538805,0.9285747307218647,0.4872864988691165,0.04506519794885889,-0.012894676317557127,0.5188857827615718
-0.0037069608849912006,0.39770731109334556,0.35109977386096464,0.9016622483215126,0.1097043774460815,0.21283918900040263,1.0451685171628442,0.47816967202164895
0.0013919076017017591,0.3748221158472322,0.6889091253430866,0.8066584653029837,0.2479292292700807,0.21552106885476463,0.6683656987998166,0.4557301942245151
0.894835283878832,0.1905698134202023,0.3239252619489962,0.8062851380016802,0.5878707900968115,0.23039561634774156,0.1855984601202695,0.4717679541465602
0.33620967774475097,0.2941511602261157,0.3108138384233695,0.8834639057664597,0.17713637839956328,0.33166781623579655,0.6098539951873082,0.8717107981725118
0.5451362029835212,0.21877619539927617,0.6563709789309586,0.8764753219152027,0.19672833575857446,0.32934750588940803,0.6776476897623008,0.4951822207267223
0.9542941732236643,0.16096238025212023,0.24720667607647434,0.9166821410087245,0.2475652950882723,0.31549899931618597,0.596621299675344,0.7393305940245701
0.8617041944860376,0.26051144051453956,0.636117369691882,0.8923941642153074,0.0937888449404262,0.2641067385927734,0.6327433856698305,0.3095520087733362
